algorithm,budget,coverage,cost_per_coverage,time
bad_greedy,1200,33,35.4242,0
k=1,1200,45,26.6,19
k=2,1200,45,26.6,968
greedy,1200,36,33,0
random,1200,11,109.091,0
bad_greedy,1200,28,41.7143,0
k=1,1200,36,32.8889,21
k=2,1200,36,32.8889,1044
greedy,1200,39,30.4103,1
random,1200,14,84.6429,0
bad_greedy,1200,29,40.1379,0
k=1,1200,39,30.4103,19
k=2,1200,39,30.3846,992
greedy,1200,47,25.4043,0
random,1200,18,66,0
bad_greedy,1200,30,37.7333,0
k=1,1200,47,25.4043,19
k=2,1200,47,25.4043,973
greedy,1200,43,27.7442,0
random,1200,16,74.625,0
bad_greedy,1200,30,39.6333,0
k=1,1200,43,27.7442,19
k=2,1200,43,27.7442,967
greedy,1200,39,30.0769,0
random,1200,18,65.4444,0
bad_greedy,1200,30,38.4,0
k=1,1200,39,29.7949,19
k=2,1200,39,29.7949,985
greedy,1200,38,30.5526,0
random,1200,14,85.0714,0
bad_greedy,1200,29,40,0
k=1,1200,39,30.6667,20
k=2,1200,39,30.359,996
greedy,1200,41,28.6585,0
random,1200,12,99.5,0
bad_greedy,1200,31,37.7097,0
k=1,1200,41,28.6585,19
k=2,1200,41,28.6585,977
greedy,1200,43,27.3256,0
random,1200,11,108,0
bad_greedy,1200,38,31.4211,0
k=1,1200,43,26.7907,19
k=2,1200,43,26.7907,961
greedy,1200,37,32.1892,0
random,1200,14,82.4286,0
bad_greedy,1200,30,39.5333,0
k=1,1200,37,31.6757,21
k=2,1200,37,31.6757,1029
greedy,1200,45,25.8,0
random,1200,19,62.5263,0
bad_greedy,1200,34,34.7647,0
k=1,1200,46,25.8696,20
k=2,1200,46,25.3696,984
greedy,1200,39,30.1026,0
random,1200,18,65.1111,0
bad_greedy,1200,29,40.6897,0
k=1,1200,40,29.775,19
k=2,1200,40,29.35,1020
greedy,1200,37,31.3784,0
random,1200,18,65.8333,0
bad_greedy,1200,25,45.88,0
k=1,1200,37,31.3784,20
k=2,1200,37,31.3784,1003
greedy,1200,39,30.0769,0
random,1200,13,91.2308,0
bad_greedy,1200,30,37.8,0
k=1,1200,39,30.0769,20
k=2,1200,39,30.0769,1003
greedy,1200,37,32.2703,0
random,1200,18,66.1667,0
bad_greedy,1200,26,43.0769,0
k=1,1200,37,31.4324,20
k=2,1200,37,31.4324,997
greedy,1200,38,31.5789,0
random,1200,19,62.6842,0
bad_greedy,1200,27,42.6667,0
k=1,1200,38,31,21
k=2,1200,38,31,1007
greedy,1200,41,28.122,0
random,1200,13,91,0
bad_greedy,1200,30,37.9667,0
k=1,1200,42,28.0714,20
k=2,1200,42,27.9762,1019
greedy,1200,45,26.3556,0
random,1200,22,54.4545,0
bad_greedy,1200,28,40.75,0
k=1,1200,45,26.2,21
k=2,1200,45,26.2,975
greedy,1200,42,28.5,1
random,1200,12,98.3333,0
bad_greedy,1200,30,38.7667,0
k=1,1200,42,28.5,20
k=2,1200,42,28.5,972
greedy,1200,35,33.1429,0
random,1200,10,118,0
bad_greedy,1200,25,47.48,0
k=1,1200,35,32.9429,20
k=2,1200,35,32.9429,1012
greedy,1200,40,29,0
random,1200,14,83.7857,0
bad_greedy,1200,32,37.125,0
k=1,1200,40,29,20
k=2,1200,40,29,1018
greedy,1200,40,29.025,1
random,1200,12,96.0833,0
bad_greedy,1200,29,38.5172,0
k=1,1200,41,29.0488,21
k=2,1200,41,29,1017
greedy,1200,41,28.3171,0
random,1200,18,66.4444,0
bad_greedy,1200,29,39.3103,0
k=1,1200,41,28.3171,21
k=2,1200,41,28.3171,991
greedy,1200,38,30.5263,0
random,1200,15,79.3333,0
bad_greedy,1200,30,38.6667,0
k=1,1200,39,30.4615,21
k=2,1200,39,30.4615,1040
greedy,1200,36,32.8889,0
random,1200,11,108.182,0
bad_greedy,1200,26,46.0769,0
k=1,1200,36,32.3333,20
k=2,1200,36,32.1944,1012
greedy,1200,42,27.5952,0
random,1200,12,97.75,0
bad_greedy,1200,31,38.6452,0
k=1,1200,42,27.5,19
k=2,1200,42,27.5,969
greedy,1200,37,31.5676,1
random,1200,20,59.25,0
bad_greedy,1200,29,40.8276,0
k=1,1200,37,31.5676,22
k=2,1200,37,31.5676,1049
greedy,1200,43,27.5581,0
random,1200,24,49.6667,0
bad_greedy,1200,33,34.5758,0
k=1,1200,44,27.25,21
k=2,1200,44,27.25,989
greedy,1200,43,27.3023,0
random,1200,13,91.1538,0
bad_greedy,1200,31,36.4194,0
k=1,1200,43,27.3023,20
k=2,1200,43,27.3023,978
greedy,1200,42,28.5714,0
random,1200,13,92.3077,0
bad_greedy,1200,33,36.303,0
k=1,1200,42,28.5714,19
k=2,1200,42,28.5714,982
greedy,1200,42,28.5238,0
random,1200,23,51.8261,0
bad_greedy,1200,30,39.1667,0
k=1,1200,42,27.9286,20
k=2,1200,42,27.9286,991
greedy,1200,43,26.7907,0
random,1200,18,66.2778,0
bad_greedy,1200,37,30.3784,0
k=1,1200,43,26.7907,19
k=2,1200,43,26.7907,977
greedy,1200,43,27.7442,0
random,1200,17,70.2353,0
bad_greedy,1200,28,41.3214,0
k=1,1200,43,26.7674,19
k=2,1200,43,26.7674,976
greedy,1200,40,29.875,0
random,1200,16,73.25,0
bad_greedy,1200,30,38.4333,0
k=1,1200,40,29.875,19
k=2,1200,40,29.875,978
greedy,1200,35,33.5429,0
random,1200,14,84.7857,0
bad_greedy,1200,25,46.44,0
k=1,1200,35,33.4571,20
k=2,1200,35,33.4571,1011
greedy,1200,43,27.8837,0
random,1200,11,107.909,0
bad_greedy,1200,33,35.7576,0
k=1,1200,43,27.8837,19
k=2,1200,43,27.8837,981
greedy,1200,44,27.0455,0
random,1200,21,57.0476,0
bad_greedy,1200,41,29.0488,0
k=1,1200,44,27.0455,19
k=2,1200,44,27.0455,994
greedy,1200,39,29.4615,0
random,1200,11,108.455,0
bad_greedy,1200,32,35.75,0
k=1,1200,40,29.925,20
k=2,1200,40,29.9,1022
greedy,1200,38,31.0526,0
random,1200,10,114.9,0
bad_greedy,1200,28,40.6071,0
k=1,1200,38,30.4211,20
k=2,1200,38,30.4211,995
greedy,1200,35,32.8,0
random,1200,13,92.3077,0
bad_greedy,1200,31,37.871,0
k=1,1200,35,32.8,20
k=2,1200,35,32.8,1015
greedy,1200,39,29.5128,0
random,1200,12,99.4167,0
bad_greedy,1200,29,40.6897,0
k=1,1200,40,29.675,20
k=2,1200,40,29.675,1019
greedy,1200,47,25.4043,0
random,1200,22,54.0909,0
bad_greedy,1200,34,35.2941,0
k=1,1200,47,25.4043,19
k=2,1200,47,25.0426,949
greedy,1200,36,32.8611,0
random,1200,12,99.3333,0
bad_greedy,1200,28,41.7857,0
k=1,1200,36,32.3333,21
k=2,1200,36,32.3333,1027
greedy,1200,42,27.8333,0
random,1200,23,51.8696,0
bad_greedy,1200,33,34.0909,0
k=1,1200,42,27.4524,20
k=2,1200,42,27.4524,989
greedy,1200,33,34.6667,0
random,1200,9,131.778,0
bad_greedy,1200,25,46.76,0
k=1,1200,33,34.6667,19
k=2,1200,33,34.6667,1014
greedy,1200,43,26.8837,0
random,1200,15,79.8667,0
bad_greedy,1200,36,33.25,0
k=1,1200,44,26.9318,20
k=2,1200,44,26.9318,1008
greedy,1200,39,30.5641,0
random,1200,15,78.8667,0
bad_greedy,1200,25,46.6,0
k=1,1200,39,29.9231,21
k=2,1200,39,29.9231,1013
greedy,1200,39,30.2308,0
random,1200,22,53.9091,0
bad_greedy,1200,33,36.303,0
k=1,1200,39,30.2308,21
k=2,1200,39,29.8718,1012
greedy,1200,38,30.9211,0
random,1200,18,66.5556,0
bad_greedy,1200,28,41.8214,0
k=1,1200,38,30.9211,21
k=2,1200,38,30.9211,1024
greedy,1200,45,26.2222,1
random,1200,19,61.7368,0
bad_greedy,1200,34,34.7353,0
k=1,1200,45,26.1111,19
k=2,1200,45,26.1111,981
greedy,1200,34,33.6176,0
random,1200,13,92.2308,0
bad_greedy,1200,25,47.12,0
k=1,1200,34,33.6176,20
k=2,1200,34,33.6176,1023
greedy,1200,45,25.9333,0
random,1200,19,62.6316,0
bad_greedy,1200,36,32.1389,0
k=1,1200,45,25.9333,19
k=2,1200,45,25.9333,956
greedy,1200,30,38.5333,0
random,1200,12,99.75,0
bad_greedy,1200,23,50.087,0
k=1,1200,30,38.5333,20
k=2,1200,30,38.5333,1040
greedy,1200,42,27.6667,0
random,1200,12,98.6667,0
bad_greedy,1200,30,38.4667,0
k=1,1200,42,27.2857,20
k=2,1200,43,27.907,1008
greedy,1200,42,28.4524,0
random,1200,11,107.455,0
bad_greedy,1200,32,36.6875,0
k=1,1200,42,28.4048,19
k=2,1200,42,28.4048,999
greedy,1200,39,29.9487,0
random,1200,20,59.45,0
bad_greedy,1200,31,38.6774,0
k=1,1200,39,29.9487,19
k=2,1200,39,29.9487,993
greedy,1200,40,29.125,0
random,1200,28,42.8214,0
bad_greedy,1200,29,39.2069,0
k=1,1200,41,29.0488,20
k=2,1200,41,29.0488,992
greedy,1200,39,29.8974,0
random,1200,18,65.8889,0
bad_greedy,1200,30,39.6667,0
k=1,1200,39,29.8974,20
k=2,1200,39,29.8974,1050
greedy,1200,44,26.1364,0
random,1200,21,56.619,0
bad_greedy,1200,36,31.1389,0
k=1,1200,45,26.5778,20
k=2,1200,45,26.5778,974
greedy,1200,39,29.9744,0
random,1200,10,118.6,0
bad_greedy,1200,29,39.5172,0
k=1,1200,39,29.4615,20
k=2,1200,39,29.4615,979
greedy,1200,40,28.575,0
random,1200,22,54.0909,0
bad_greedy,1200,30,37.3667,0
k=1,1200,41,29.2683,19
k=2,1200,41,29.1707,1007
greedy,1200,40,29.85,0
random,1200,15,80,0
bad_greedy,1200,31,38.2581,0
k=1,1200,40,28.875,20
k=2,1200,40,28.775,1016
greedy,1200,39,30.6154,0
random,1200,12,97,0
bad_greedy,1200,29,38.8966,0
k=1,1200,39,30.4615,20
k=2,1200,39,30.4615,1000
greedy,1200,38,30.2368,0
random,1200,9,129.778,0
bad_greedy,1200,30,37.7,0
k=1,1200,39,30.4872,20
k=2,1200,39,30.4872,996
greedy,1200,38,30.7632,0
random,1200,15,78.4,0
bad_greedy,1200,29,39.7241,0
k=1,1200,39,30.7692,20
k=2,1200,39,30.2821,1027
greedy,1200,37,32.3784,0
random,1200,23,52.1304,0
bad_greedy,1200,30,39.1667,0
k=1,1200,37,32.3784,20
k=2,1200,37,32.3784,1004
greedy,1200,51,23,0
random,1200,11,108.909,0
bad_greedy,1200,38,29.4474,0
k=1,1200,51,23,18
k=2,1200,51,23,894
greedy,1200,39,29.4359,0
random,1200,15,79.7333,0
bad_greedy,1200,30,38.3333,0
k=1,1200,40,29.4,19
k=2,1200,40,28.45,978
greedy,1200,38,31.1053,0
random,1200,12,98.5833,0
bad_greedy,1200,29,40.6897,0
k=1,1200,38,30.4737,20
k=2,1200,38,29.9737,1037
greedy,1200,38,31.3421,0
random,1200,13,91.7692,0
bad_greedy,1200,26,45.9231,0
k=1,1200,38,31.3421,19
k=2,1200,38,31.3421,996
greedy,1200,44,26.8409,0
random,1200,14,84.5714,0
bad_greedy,1200,33,36.303,0
k=1,1200,44,26.5227,19
k=2,1200,44,26.5227,960
greedy,1200,40,28.725,0
random,1200,18,66.6667,0
bad_greedy,1200,30,38.3,0
k=1,1200,40,28.725,20
k=2,1200,40,28.725,999
greedy,1300,35,35.7429,0
random,1300,17,74.4706,0
bad_greedy,1300,22,55.2727,0
k=1,1300,35,35.7429,20
k=2,1300,35,35.7429,982
greedy,1300,41,30.9268,0
random,1300,20,64.5,0
bad_greedy,1300,31,39.6774,0
k=1,1300,41,30.9268,20
k=2,1300,41,30.9268,1020
greedy,1300,41,30.6585,0
random,1300,20,64.8,0
bad_greedy,1300,33,39.2727,0
k=1,1300,41,30.6585,20
k=2,1300,41,30.6585,1009
greedy,1300,38,33.4211,0
random,1300,15,85.0667,0
bad_greedy,1300,31,41.3226,0
k=1,1300,38,33.4211,20
k=2,1300,38,33.4211,1012
greedy,1300,43,30.1395,0
random,1300,25,51.84,0
bad_greedy,1300,29,42.7586,0
k=1,1300,43,30.1395,19
k=2,1300,43,30.1395,990
greedy,1300,39,32.6923,0
random,1300,21,61.5714,0
bad_greedy,1300,30,41.7667,0
k=1,1300,39,31.9744,20
k=2,1300,39,31.8974,1037
greedy,1300,41,31.3415,0
random,1300,17,76.4706,0
bad_greedy,1300,32,38.5,0
k=1,1300,41,30.6341,20
k=2,1300,41,30.6341,1006
greedy,1300,45,28.8,0
random,1300,13,99,0
bad_greedy,1300,35,36.8571,0
k=1,1300,45,28.1111,19
k=2,1300,45,28.1111,976
greedy,1300,45,28.8222,0
random,1300,14,90.2143,0
bad_greedy,1300,31,40.4516,0
k=1,1300,45,27.8889,19
k=2,1300,45,27.8889,951
greedy,1300,44,28.4545,1
random,1300,22,58.8636,0
bad_greedy,1300,35,36.7714,0
k=1,1300,45,28.7556,20
k=2,1300,45,28.7556,972
greedy,1300,44,28.8182,0
random,1300,14,92.4286,0
bad_greedy,1300,32,39.2812,0
k=1,1300,44,28.6818,19
k=2,1300,44,28.6364,952
greedy,1300,42,29.881,0
random,1300,20,64.1,0
bad_greedy,1300,29,44.7931,0
k=1,1300,42,29.881,20
k=2,1300,42,29.881,990
greedy,1300,45,28.6222,0
random,1300,18,71.8333,0
bad_greedy,1300,33,38.1212,0
k=1,1300,45,28.2444,19
k=2,1300,45,28.2444,966
greedy,1300,44,28.9545,0
random,1300,16,79.4375,0
bad_greedy,1300,36,34.9444,0
k=1,1300,44,28.7273,19
k=2,1300,44,28.7273,975
greedy,1300,38,33.6316,0
random,1300,18,70.7222,0
bad_greedy,1300,32,38.875,0
k=1,1300,38,32.8684,20
k=2,1300,38,32.8684,1008
greedy,1300,42,30.2143,0
random,1300,21,61.7143,0
bad_greedy,1300,26,48.1923,0
k=1,1300,42,30.2143,20
k=2,1300,42,30,1007
greedy,1300,36,35.9167,0
random,1300,9,141.111,0
bad_greedy,1300,27,45.6296,0
k=1,1300,36,35.4167,20
k=2,1300,36,35.1389,1028
greedy,1300,44,28.4318,0
random,1300,20,64.9,0
bad_greedy,1300,33,38.8485,0
k=1,1300,44,28.4318,19
k=2,1300,44,28.4318,956
greedy,1300,40,31.275,0
random,1300,15,85.0667,0
bad_greedy,1300,31,39.7742,0
k=1,1300,40,31.275,19
k=2,1300,40,31.275,1006
greedy,1300,39,32.5897,0
random,1300,14,90.8571,0
bad_greedy,1300,28,45.5,0
k=1,1300,39,32.2564,20
k=2,1300,39,32.2564,1008
greedy,1300,41,31.6829,0
random,1300,22,58.8182,0
bad_greedy,1300,30,42.6667,0
k=1,1300,41,31.6585,21
k=2,1300,41,31.6585,1041
greedy,1300,39,32.5897,0
random,1300,15,86.4,0
bad_greedy,1300,30,42.6,0
k=1,1300,39,32.5128,18
k=2,1300,39,32.5128,980
greedy,1300,41,31.6341,0
random,1300,13,98.5385,0
bad_greedy,1300,28,45.0357,0
k=1,1300,41,30.9756,19
k=2,1300,41,30.8049,983
greedy,1300,45,27.6444,0
random,1300,19,68.3684,0
bad_greedy,1300,34,35.8824,0
k=1,1300,46,28.1739,19
k=2,1300,46,28.1739,971
greedy,1300,38,33.0526,0
random,1300,17,74.5294,0
bad_greedy,1300,34,36.0588,0
k=1,1300,38,32.9737,20
k=2,1300,38,32.9737,999
greedy,1300,39,32.8718,0
random,1300,12,107.333,0
bad_greedy,1300,31,41.871,0
k=1,1300,39,32.8718,19
k=2,1300,39,32.8718,1013
greedy,1300,38,32.7895,0
random,1300,17,75.5882,0
bad_greedy,1300,31,41.4839,0
k=1,1300,40,32.5,21
k=2,1300,40,32.5,1022
greedy,1300,36,34.6667,0
random,1300,13,98.4615,0
bad_greedy,1300,26,49.8462,0
k=1,1300,36,34.6111,21
k=2,1300,36,34.6111,1010
greedy,1300,39,32.2821,0
random,1300,20,64.85,0
bad_greedy,1300,30,41.7667,0
k=1,1300,39,32.2821,20
k=2,1300,40,32.425,1007
greedy,1300,41,31.6829,0
random,1300,21,60.1905,0
bad_greedy,1300,33,39.0606,0
k=1,1300,41,31.6098,20
k=2,1300,41,31.6098,995
greedy,1300,40,31.3,0
random,1300,15,85.4667,0
bad_greedy,1300,28,45.1429,0
k=1,1300,41,31.6098,20
k=2,1300,41,31.6098,992
greedy,1300,48,25.8958,0
random,1300,16,80.8125,0
bad_greedy,1300,41,30.1951,0
k=1,1300,48,25.8958,20
k=2,1300,48,25.8958,970
greedy,1300,39,32.9231,0
random,1300,16,80.8125,0
bad_greedy,1300,32,38.4062,0
k=1,1300,39,32.4359,21
k=2,1300,39,32.4359,1036
greedy,1300,37,33.2432,0
random,1300,20,63.95,0
bad_greedy,1300,30,40.9,0
k=1,1300,38,33.3684,21
k=2,1300,38,32.9737,1030
greedy,1300,38,33.6579,0
random,1300,17,76.4118,0
bad_greedy,1300,28,44.6786,0
k=1,1300,38,33.6579,21
k=2,1300,38,33.6579,1008
greedy,1300,40,30.525,0
random,1300,22,59.0455,0
bad_greedy,1300,27,45.8148,0
k=1,1300,41,31.1951,22
k=2,1300,41,30.6341,1060
greedy,1300,40,31.05,0
random,1300,15,84.6,0
bad_greedy,1300,35,36.6571,0
k=1,1300,40,31.05,20
k=2,1300,40,31.05,1001
greedy,1300,45,28.2444,0
random,1300,24,54.125,0
bad_greedy,1300,39,32.8718,0
k=1,1300,45,28.1333,19
k=2,1300,45,28.1333,979
greedy,1300,47,27.4894,0
random,1300,24,53.25,0
bad_greedy,1300,34,37.5882,0
k=1,1300,47,27.0426,19
k=2,1300,47,26.9574,976
greedy,1300,40,31.625,0
random,1300,23,55.9565,0
bad_greedy,1300,31,39.2903,0
k=1,1300,40,31.3,20
k=2,1300,40,31.3,994
greedy,1300,41,30.7073,0
random,1300,20,64.05,0
bad_greedy,1300,34,37.3235,0
k=1,1300,42,30.7143,20
k=2,1300,42,30.7143,1016
greedy,1300,37,34.5946,0
random,1300,17,75.8824,0
bad_greedy,1300,26,48.5,0
k=1,1300,37,34.1081,20
k=2,1300,37,34.1081,1007
greedy,1300,45,28.7333,0
random,1300,23,55.1739,0
bad_greedy,1300,35,35.3429,0
k=1,1300,46,28.2609,19
k=2,1300,46,27.4348,977
greedy,1300,41,31.3902,1
random,1300,17,75.1176,0
bad_greedy,1300,32,40.3438,0
k=1,1300,41,31,20
k=2,1300,41,31,1007
greedy,1300,48,26.7708,0
random,1300,18,71.4444,0
bad_greedy,1300,39,33.2564,0
k=1,1300,48,26.6667,19
k=2,1300,48,26.6667,937
greedy,1300,45,27.5333,0
random,1300,18,72.1111,0
bad_greedy,1300,37,33.1351,0
k=1,1300,46,28,19
k=2,1300,46,28,959
greedy,1300,44,28.5682,0
random,1300,20,64.6,0
bad_greedy,1300,28,46.3571,0
k=1,1300,44,28.5682,19
k=2,1300,44,28.5682,976
greedy,1300,42,30.3333,0
random,1300,26,49.9615,0
bad_greedy,1300,30,41.3,0
k=1,1300,43,30.2093,19
k=2,1300,43,30.186,970
greedy,1300,35,37.1429,0
random,1300,15,85.8667,0
bad_greedy,1300,27,45.7778,0
k=1,1300,35,37.1143,20
k=2,1300,35,37.1143,1006
greedy,1300,40,31.85,0
random,1300,10,128.5,0
bad_greedy,1300,25,49.72,0
k=1,1300,40,31.85,20
k=2,1300,40,31.85,998
greedy,1300,40,31.85,0
random,1300,18,70.7222,0
bad_greedy,1300,29,42.2414,0
k=1,1300,40,31.375,21
k=2,1300,40,31.375,1023
greedy,1300,40,31.625,0
random,1300,17,76.3529,0
bad_greedy,1300,32,39.25,0
k=1,1300,40,31.425,20
k=2,1300,40,31.425,1004
greedy,1300,40,32,0
random,1300,15,85.0667,0
bad_greedy,1300,28,43.8929,0
k=1,1300,40,31.875,21
k=2,1300,40,31.875,1016
greedy,1300,38,32.7105,0
random,1300,20,64.8,0
bad_greedy,1300,26,47.3846,0
k=1,1300,39,33.1282,20
k=2,1300,39,33.1282,1004
greedy,1300,37,34.0811,0
random,1300,14,91.7857,0
bad_greedy,1300,28,43.4643,0
k=1,1300,37,34.0811,20
k=2,1300,37,34.0811,1028
greedy,1300,39,32.8462,0
random,1300,15,86.3333,0
bad_greedy,1300,32,39.9688,0
k=1,1300,39,32.8462,20
k=2,1300,39,32.8462,1037
greedy,1300,42,29.9762,0
random,1300,19,67.7368,0
bad_greedy,1300,32,39.25,0
k=1,1300,42,29.9762,19
k=2,1300,42,29.9762,992
greedy,1300,44,28.6591,0
random,1300,20,64.7,0
bad_greedy,1300,32,37.8125,0
k=1,1300,45,28.6889,19
k=2,1300,45,28.6444,959
greedy,1300,40,32.125,0
random,1300,15,84.3333,0
bad_greedy,1300,31,40.3871,0
k=1,1300,40,31.675,20
k=2,1300,40,31.675,1000
greedy,1300,37,34.2162,0
random,1300,15,85.2667,0
bad_greedy,1300,27,45.963,0
k=1,1300,38,34.1316,20
k=2,1300,38,33.5526,1025
greedy,1300,43,29,0
random,1300,18,71.3333,0
bad_greedy,1300,33,39.3333,0
k=1,1300,44,29.2955,20
k=2,1300,44,29.2955,997
greedy,1300,39,32.0513,0
random,1300,13,99.8462,0
bad_greedy,1300,32,40.0625,0
k=1,1300,39,32.0513,19
k=2,1300,39,32.0513,986
greedy,1300,39,32.8718,0
random,1300,14,91.1429,0
bad_greedy,1300,31,41.7419,0
k=1,1300,39,32.7692,20
k=2,1300,39,32.7692,979
greedy,1300,44,28.6591,0
random,1300,17,76.1176,0
bad_greedy,1300,34,37.6176,0
k=1,1300,44,27.8409,20
k=2,1300,45,28.2444,990
greedy,1300,41,31.3902,0
random,1300,16,81.125,0
bad_greedy,1300,30,43.3,0
k=1,1300,41,30.7561,19
k=2,1300,41,30.1951,998
greedy,1300,41,30.9024,0
random,1300,14,92.4286,0
bad_greedy,1300,30,41.7667,0
k=1,1300,41,30.9024,20
k=2,1300,41,30.9024,993
greedy,1300,44,28.7727,0
random,1300,21,61.1905,0
bad_greedy,1300,29,42,0
k=1,1300,44,28.5,20
k=2,1300,44,28.5,1013
greedy,1300,40,32.35,0
random,1300,12,107.75,0
bad_greedy,1300,29,43.3448,0
k=1,1300,40,32.175,20
k=2,1300,40,32.175,1014
greedy,1300,40,31.725,0
random,1300,20,65,0
bad_greedy,1300,32,40.3438,0
k=1,1300,40,31.725,20
k=2,1300,40,31.725,994
greedy,1300,43,29.1163,0
random,1300,17,74.3529,0
bad_greedy,1300,31,41.1613,0
k=1,1300,43,29.1163,20
k=2,1300,43,29.1163,993
greedy,1300,45,28.7111,0
random,1300,21,61.2857,0
bad_greedy,1300,32,40.0625,0
k=1,1300,45,28.3556,20
k=2,1300,45,28.3556,979
greedy,1300,44,28.6364,0
random,1300,22,58.7727,0
bad_greedy,1300,28,44.6429,0
k=1,1300,44,28.1591,19
k=2,1300,45,28.8444,971
greedy,1300,41,31.6829,0
random,1300,20,63.65,0
bad_greedy,1300,33,38.0909,0
k=1,1300,41,31.6829,20
k=2,1300,41,31.6829,1009
greedy,1300,37,33.7297,0
random,1300,17,75.8235,0
bad_greedy,1300,30,42.3333,0
k=1,1300,37,33.5676,20
k=2,1300,37,33.5676,1009
greedy,1300,44,28.8864,0
random,1300,22,58.9091,0
bad_greedy,1300,31,40.7742,0
k=1,1300,45,28.7333,20
k=2,1300,45,28.7333,986
greedy,1300,44,28.8636,0
random,1300,16,80.3125,0
bad_greedy,1300,34,35.9706,0
k=1,1300,44,28.5455,20
k=2,1300,45,28.8,996
greedy,1300,35,36.6571,0
random,1300,19,67.4211,0
bad_greedy,1300,27,45.5556,0
k=1,1300,35,36.6571,20
k=2,1300,35,36.6571,1016
greedy,1300,42,29.6905,1
random,1300,25,51.84,0
bad_greedy,1300,38,31.9474,0
k=1,1300,43,29.8372,20
k=2,1300,43,29.7209,1023
greedy,1300,46,27.2174,0
random,1300,17,74.5294,0
bad_greedy,1300,34,36.1176,0
k=1,1300,46,27.2174,19
k=2,1300,46,27.2174,967
greedy,1300,44,29.0455,1
random,1300,16,81.1875,0
bad_greedy,1300,35,36.9143,0
k=1,1300,44,28.6136,19
k=2,1300,44,28.5,979
greedy,1300,40,31.575,0
random,1300,19,67.7895,0
bad_greedy,1300,31,41.0968,0
k=1,1300,40,31.575,19
k=2,1300,40,31.575,982
greedy,1300,41,31.1951,0
random,1300,17,76.3529,0
bad_greedy,1300,26,46.9231,0
k=1,1300,41,30.5854,19
k=2,1300,41,30.5854,1002
greedy,1300,40,31.6,0
random,1300,10,129.1,0
bad_greedy,1300,36,33.9167,0
k=1,1300,40,31.4,20
k=2,1300,40,31.4,1007
greedy,1300,41,30.3415,0
random,1300,15,86.4,0
bad_greedy,1300,31,39.9677,0
k=1,1300,42,30.5952,20
k=2,1300,42,30.5952,1007
greedy,1300,43,29.4186,0
random,1300,15,86.2667,0
bad_greedy,1300,33,39.2121,0
k=1,1300,43,29.0233,19
k=2,1300,43,29.0233,979
greedy,1300,36,35.5278,0
random,1300,18,70.8889,0
bad_greedy,1300,28,46.1071,0
k=1,1300,36,35.25,20
k=2,1300,36,35.25,1005
greedy,1300,43,29.1628,0
random,1300,21,61.4762,0
bad_greedy,1300,35,34.7143,0
k=1,1300,44,29.4091,20
k=2,1300,44,29.2727,1004
greedy,1300,41,31.3171,0
random,1300,21,61.4762,0
bad_greedy,1300,27,45.9259,0
k=1,1300,41,31.1707,20
k=2,1300,41,31.1463,992
greedy,1300,47,26.8511,0
random,1300,22,59.0909,0
bad_greedy,1300,30,43.0333,0
k=1,1300,48,26.9583,17
k=2,1300,48,26.5417,937
greedy,1300,44,28.3409,0
random,1300,24,54.125,0
bad_greedy,1300,36,36.0833,0
k=1,1300,45,28.3556,18
k=2,1300,45,27.9556,964
greedy,1300,39,33.0256,0
random,1300,12,106.667,0
bad_greedy,1300,27,45.2593,0
k=1,1300,39,33.0256,20
k=2,1300,39,33.0256,995
greedy,1300,40,31.75,0
random,1300,19,67.9474,0
bad_greedy,1300,31,40.7419,0
k=1,1300,40,31.75,20
k=2,1300,40,31.75,1003
greedy,1300,40,31.4,0
random,1300,20,64.7,0
bad_greedy,1300,32,38.5312,0
k=1,1300,40,31.3,20
k=2,1300,40,31.3,1021
greedy,1300,48,26.5625,0
random,1300,23,56.3913,0
bad_greedy,1300,39,33.2564,0
k=1,1300,49,26.3061,19
k=2,1300,49,26.3061,978
greedy,1300,37,33.7568,0
random,1300,13,97.3846,0
bad_greedy,1300,30,42.6667,0
k=1,1300,38,33.0789,21
k=2,1300,38,33.0789,1028
greedy,1300,49,25.9184,0
random,1300,24,53.75,0
bad_greedy,1300,34,37.2647,0
k=1,1300,50,25.76,19
k=2,1300,50,25.76,959
greedy,1300,45,28.7556,0
random,1300,18,72.1111,0
bad_greedy,1300,31,41.8387,0
k=1,1300,45,28.7556,19
k=2,1300,45,28.7556,987
greedy,1300,42,30.2619,0
random,1300,17,75.1765,0
bad_greedy,1300,32,39.75,0
k=1,1300,42,30.2619,20
k=2,1300,42,30.2619,1016
greedy,1300,37,34.8378,0
random,1300,14,92.8571,0
bad_greedy,1300,32,39.5938,0
k=1,1300,37,34.8378,22
k=2,1300,37,34.8378,1044
greedy,1300,43,30.0233,0
random,1300,22,59,0
bad_greedy,1300,33,38.4242,0
k=1,1300,44,29.3182,21
k=2,1300,44,29.3182,1008
greedy,1400,41,32.7317,0
random,1400,21,65.8571,0
bad_greedy,1400,35,38.2,0
k=1,1400,43,32.3721,21
k=2,1400,44,31.75,1037
greedy,1400,34,39.9118,0
random,1400,13,107.308,0
bad_greedy,1400,27,49.3704,0
k=1,1400,34,39.9118,21
k=2,1400,34,39.9118,1041
greedy,1400,48,28.9375,0
random,1400,19,73.4737,0
bad_greedy,1400,35,39.8571,0
k=1,1400,48,28.1042,20
k=2,1400,48,28.1042,965
